,index,player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name
340,126556,94529,12,Stephan,El Shaarawy,Stephan El Shaarawy,Attack,Left Winger,30,5000000,AS Roma,serie-a
341,375716,364133,416,Pietro,Pellegri,Pietro Pellegri,Attack,Centre-Forward,21,5000000,Torino FC,serie-a
342,233278,412513,276,Thomas,Henry,Thomas Henry,Attack,Centre-Forward,28,4500000,Hellas Verona,serie-a
343,121801,40433,244,Alexis,Sánchez,Alexis Sánchez,Attack,Centre-Forward,34,4500000,Olympique Marseille,ligue-1
344,352245,394346,749,Emanuel,Vignato,Emanuel Vignato,Attack,Right Winger,22,4500000,FC Empoli,serie-a
345,27595,340322,180,Nathan,Tella,Nathan Tella,Attack,Right Winger,23,4500000,Southampton FC,premier-league
346,67532,518505,89,Jamie,Leweling,Jamie Leweling,Attack,Second Striker,21,4500000,1.FC Union Berlin,bundesliga
347,323290,196095,82,Luca,Waldschmidt,Luca Waldschmidt,Attack,Second Striker,26,4500000,VfL Wolfsburg,bundesliga
348,130498,190289,80,Gerrit,Holtmann,Gerrit Holtmann,Attack,Left Winger,27,4500000,VfL Bochum,bundesliga
349,247284,147043,33,Michael,Frey,Michael Frey,Attack,Centre-Forward,28,4500000,FC Schalke 04,bundesliga
350,83946,413605,2239,David,Okereke,David Okereke,Attack,Centre-Forward,25,4300000,US Cremonese,serie-a
351,366241,82442,5,Olivier,Giroud,Olivier Giroud,Attack,Centre-Forward,36,4000000,AC Milan,serie-a
352,255822,295331,410,Isaac,Success,Isaac Success,Attack,Centre-Forward,26,4000000,Udinese Calcio,serie-a
353,259966,640026,985,Shola,Shoretire,Shola Shoretire,Attack,Right Winger,18,4000000,Manchester United,premier-league
354,283635,490223,1158,Ibrahima,Koné,Ibrahima Koné,Attack,Centre-Forward,23,4000000,FC Lorient,ligue-1
355,354496,654415,1082,Alan,Virginius,Alan Virginius,Attack,Left Winger,19,4000000,LOSC Lille,ligue-1
356,161393,543051,417,Billal,Brahimi,Billal Brahimi,Attack,Left Winger,22,4000000,OGC Nice,ligue-1
357,230623,293281,533,Jacob,Bruun Larsen,Jacob Bruun Larsen,Attack,Left Winger,24,4000000,TSG 1899 Hoffenheim,bundesliga
358,353847,531949,995,Ignatius,Ganago,Ignatius Ganago,Attack,Centre-Forward,23,4000000,FC Nantes,ligue-1
359,204918,252677,1050,José Luis,Morales,José Luis Morales,Attack,Centre-Forward,35,4000000,Villarreal CF,laliga
360,370111,174694,1095,Rony,Lopes,Rony Lopes,Attack,Right Winger,27,4000000,ESTAC Troyes,ligue-1
361,325960,282810,940,Carles,Pérez,Carles Pérez,Attack,Right Winger,24,4000000,Celta de Vigo,laliga
362,374383,296783,1531,Ezequiel,Ponce,Ezequiel Ponce,Attack,Centre-Forward,25,4000000,Elche CF,laliga
363,301912,296986,399,Tyler,Roberts,Tyler Roberts,Attack,Centre-Forward,23,4000000,Leeds United,premier-league
364,117275,668951,506,Matías,Soulé,Matías Soulé,Attack,Right Winger,19,4000000,Juventus FC,serie-a
365,253347,216464,681,Carlos,Fernández,Carlos Fernández,Attack,Centre-Forward,26,4000000,Real Sociedad,laliga
366,158990,354726,826,Florian,Sotoca,Florian Sotoca,Attack,Centre-Forward,32,4000000,RC Lens,ligue-1
367,306983,395523,44,Wilfried,Kanga,Wilfried Kanga,Attack,Centre-Forward,24,4000000,Hertha BSC,bundesliga
368,375195,339943,1095,Iké,Ugbo,Iké Ugbo,Attack,Centre-Forward,24,4000000,ESTAC Troyes,ligue-1
369,301276,280701,2687,Théo,Bongonda,Théo Bongonda,Attack,Right Winger,27,4000000,Cádiz CF,laliga
370,349250,275590,989,Kieffer,Moore,Kieffer Moore,Attack,Centre-Forward,30,4000000,AFC Bournemouth,premier-league
371,132648,245744,80,Takuma,Asano,Takuma Asano,Attack,Right Winger,28,4000000,VfL Bochum,bundesliga
372,113715,324811,969,Arnaud,Nordin,Arnaud Nordin,Attack,Right Winger,24,4000000,Montpellier HSC,ligue-1
373,179104,197838,1003,Jamie,Vardy,Jamie Vardy,Attack,Centre-Forward,35,4000000,Leicester City,premier-league
374,179597,211251,366,Darwin,Machís,Darwin Machís,Attack,Left Winger,29,4000000,Real Valladolid CF,laliga
375,260227,855015,415,Farès,Chaïbi,Farès Chaïbi,Attack,Left Winger,20,4000000,FC Toulouse,ligue-1
376,287724,28396,46,Edin,Dzeko,Edin Dzeko,Attack,Centre-Forward,36,4000000,Inter Milan,serie-a
377,349100,272278,79,Chris,Führich,Chris Führich,Attack,Second Striker,24,4000000,VfB Stuttgart,bundesliga
378,107878,245078,416,Nemanja,Radonjic,Nemanja Radonjic,Attack,Left Winger,26,4000000,Torino FC,serie-a
379,390111,50512,16,Anthony,Modeste,Anthony Modeste,Attack,Centre-Forward,34,4000000,Borussia Dortmund,bundesliga
380,205036,256361,3522,Daniele,Verde,Daniele Verde,Attack,Right Winger,26,4000000,Spezia Calcio,serie-a
381,33547,111422,931,Neeskens,Kebano,Neeskens Kebano,Attack,Left Winger,30,4000000,Fulham FC,premier-league
382,83908,399543,1005,Rémi,Oudin,Rémi Oudin,Attack,Right Winger,26,4000000,US Lecce,serie-a
383,302924,321070,18,Hannes,Wolf,Hannes Wolf,Attack,Left Winger,23,4000000,Borussia Mönchengladbach,bundesliga
384,321163,145866,533,Munas,Dabbur,Munas Dabbur,Attack,Centre-Forward,30,4000000,TSG 1899 Hoffenheim,bundesliga
385,175085,106270,3,Florian,Kainz,Florian Kainz,Attack,Left Winger,30,4000000,1.FC Köln,bundesliga
386,349411,281319,3911,Alberth,Elis,Alberth Elis,Attack,Right Winger,26,4000000,Stade Brestois 29,ligue-1
387,332102,474701,399,Crysencio,Summerville,Crysencio Summerville,Attack,Right Winger,21,4000000,Leeds United,premier-league
388,357974,433584,6195,Alessio,Zerbin,Alessio Zerbin,Attack,Left Winger,23,4000000,SSC Napoli,serie-a
389,131920,222876,1421,Arbër,Zeneli,Arbër Zeneli,Attack,Left Winger,27,4000000,Stade Reims,ligue-1
390,136434,418559,380,Erik,Botheim,Erik Botheim,Attack,Centre-Forward,22,3800000,US Salernitana 1919,serie-a
391,276679,487843,1005,Lorenzo,Colombo,Lorenzo Colombo,Attack,Centre-Forward,20,3500000,US Lecce,serie-a
392,205447,269878,39,Marcus,Ingvartsen,Marcus Ingvartsen,Attack,Centre-Forward,26,3500000,1.FSV Mainz 05,bundesliga
393,280442,296879,3,Steffen,Tigges,Steffen Tigges,Attack,Centre-Forward,24,3500000,1.FC Köln,bundesliga
394,306369,354814,3522,M'Bala,Nzola,M'Bala Nzola,Attack,Centre-Forward,26,3500000,Spezia Calcio,serie-a
395,362478,44779,543,Diego,Costa,Diego Costa,Attack,Centre-Forward,34,3500000,Wolverhampton Wanderers,premier-league
396,183214,335103,3,Linton,Maina,Linton Maina,Attack,Right Winger,23,3500000,1.FC Köln,bundesliga
397,234592,581672,506,Samuel,Iling Junior,Samuel Iling Junior,Attack,Left Winger,19,3500000,Juventus FC,serie-a
398,354211,589737,167,Kelvin,Yeboah,Kelvin Yeboah,Attack,Centre-Forward,22,3500000,FC Augsburg,bundesliga
399,90557,393238,415,Zakaria,Aboukhlal,Zakaria Aboukhlal,Attack,Right Winger,22,3500000,FC Toulouse,ligue-1
400,45207,748382,1041,Amin,Sarr,Amin Sarr,Attack,Centre-Forward,21,3500000,Olympique Lyon,ligue-1
401,90724,398402,703,Sam,Surridge,Sam Surridge,Attack,Centre-Forward,24,3500000,Nottingham Forest,premier-league
402,208393,419648,415,Veljko,Birmancevic,Veljko Birmancevic,Attack,Left Winger,24,3500000,FC Toulouse,ligue-1
403,208527,432092,749,Roberto,Piccoli,Roberto Piccoli,Attack,Centre-Forward,21,3500000,FC Empoli,serie-a
404,61243,203507,1420,Adrien,Hunou,Adrien Hunou,Attack,Centre-Forward,28,3500000,Angers SCO,ligue-1
405,34004,119234,39,Karim,Onisiwo,Karim Onisiwo,Attack,Centre-Forward,30,3500000,1.FSV Mainz 05,bundesliga
406,185650,490417,1420,Ibrahima,Niane,Ibrahima Niane,Attack,Centre-Forward,23,3500000,Angers SCO,ligue-1
407,283042,431811,12,Ola,Solbakken,Ola Solbakken,Attack,Right Winger,24,3500000,AS Roma,serie-a
408,324517,238185,415,Rhys,Healey,Rhys Healey,Attack,Centre-Forward,28,3000000,FC Toulouse,ligue-1
409,298771,205940,749,Marko,Pjaca,Marko Pjaca,Attack,Left Winger,27,3000000,FC Empoli,serie-a
410,299388,225593,1531,Pere,Milla,Pere Milla,Attack,Left Winger,30,3000000,Elche CF,laliga
411,180101,225020,418,Mariano,Díaz,Mariano Díaz,Attack,Centre-Forward,29,3000000,Real Madrid,laliga
412,183071,324804,416,Yann,Karamoh,Yann Karamoh,Attack,Left Winger,24,3000000,Torino FC,serie-a
413,117297,676318,985,Facundo,Pellistri,Facundo Pellistri,Attack,Right Winger,21,3000000,Manchester United,premier-league
414,116430,512354,873,Malcolm,Ebiowei,Malcolm Ebiowei,Attack,Right Winger,19,3000000,Crystal Palace,premier-league
415,116087,455349,621,Jon,Morcillo,Jon Morcillo,Attack,Left Winger,24,3000000,Athletic Bilbao,laliga
416,376179,395242,1421,Alexis,Flips,Alexis Flips,Attack,Left Winger,22,3000000,Stade Reims,ligue-1
417,203729,221309,366,Óscar,Plano,Óscar Plano,Attack,Right Winger,31,3000000,Real Valladolid CF,laliga
418,367199,103565,969,Wahbi,Khazri,Wahbi Khazri,Attack,Centre-Forward,31,3000000,Montpellier HSC,ligue-1
419,367461,112935,3,Mark,Uth,Mark Uth,Attack,Centre-Forward,31,3000000,1.FC Köln,bundesliga
420,370330,181547,940,Gonçalo,Paciência,Gonçalo Paciência,Attack,Centre-Forward,28,3000000,Celta de Vigo,laliga
421,140907,659543,290,Matthis,Abline,Matthis Abline,Attack,Centre-Forward,19,3000000,AJ Auxerre,ligue-1
422,139339,288318,3302,Adrián,Embarba,Adrián Embarba,Attack,Right Winger,30,3000000,UD Almería,laliga
423,137008,388382,1005,Assan,Ceesay,Assan Ceesay,Attack,Centre-Forward,28,3000000,US Lecce,serie-a
424,177157,157501,290,M'Baye,Niang,M'Baye Niang,Attack,Centre-Forward,28,3000000,AJ Auxerre,ligue-1
425,161430,551752,416,Demba,Seck,Demba Seck,Attack,Right Winger,21,3000000,Torino FC,serie-a
426,57005,545538,1005,Lameck,Banda,Lameck Banda,Attack,Left Winger,21,3000000,US Lecce,serie-a
427,44651,583255,989,Antoine,Semenyo,Antoine Semenyo,Attack,Centre-Forward,22,3000000,AFC Bournemouth,premier-league
428,33614,112343,1038,Manolo,Gabbiadini,Manolo Gabbiadini,Attack,Centre-Forward,31,3000000,UC Sampdoria,serie-a
429,233480,428954,1158,Stéphane,Diarra,Stéphane Diarra,Attack,Right Winger,24,3000000,FC Lorient,ligue-1
430,38374,234802,1095,Renaud,Ripart,Renaud Ripart,Attack,Right Winger,29,3000000,ESTAC Troyes,ligue-1
431,40715,298575,331,Kike,Barja,Kike Barja,Attack,Right Winger,25,3000000,CA Osasuna,laliga
432,19139,538964,415,Thijs,Dallinga,Thijs Dallinga,Attack,Centre-Forward,22,3000000,FC Toulouse,ligue-1
433,210380,737781,3911,Jérémy,Le Douaron,Jérémy Le Douaron,Attack,Left Winger,24,3000000,Stade Brestois 29,ligue-1
434,350957,341110,940,Franco,Cervi,Franco Cervi,Attack,Left Winger,28,3000000,Celta de Vigo,laliga
435,18048,412660,405,Keinan,Davis,Keinan Davis,Attack,Centre-Forward,24,3000000,Aston Villa,premier-league
436,224812,131275,2687,Choco,Lozano,Choco Lozano,Attack,Centre-Forward,29,2800000,Cádiz CF,laliga
437,375979,386914,1038,Sam,Lammers,Sam Lammers,Attack,Centre-Forward,25,2800000,UC Sampdoria,serie-a
438,86505,232463,79,Luca,Pfeiffer,Luca Pfeiffer,Attack,Centre-Forward,26,2800000,VfB Stuttgart,bundesliga
439,284920,725242,6574,Luca,D'Andrea,Luca D'Andrea,Attack,Right Winger,18,2500000,US Sassuolo,serie-a
440,14222,241076,3522,Emmanuel,Gyasi,Emmanuel Gyasi,Attack,Left Winger,28,2500000,Spezia Calcio,serie-a
441,37687,212391,2687,Roger,Martí,Roger Martí,Attack,Centre-Forward,31,2500000,Cádiz CF,laliga
442,160598,456492,24,Faride,Alidou,Faride Alidou,Attack,Left Winger,21,2500000,Eintracht Frankfurt,bundesliga
443,151198,125614,3,Sargis,Adamyan,Sargis Adamyan,Attack,Centre-Forward,29,2500000,1.FC Köln,bundesliga
444,12098,182916,826,Wesley,Saïd,Wesley Saïd,Attack,Centre-Forward,27,2500000,RC Lens,ligue-1
445,138706,143891,86,Maximilian,Philipp,Maximilian Philipp,Attack,Second Striker,28,2500000,SV Werder Bremen,bundesliga
446,30914,61842,29,Andros,Townsend,Andros Townsend,Attack,Right Winger,31,2500000,Everton FC,premier-league
447,330718,116088,33,Marius,Bülter,Marius Bülter,Attack,Left Winger,29,2500000,FC Schalke 04,bundesliga
448,33930,119037,80,Philipp,Hofmann,Philipp Hofmann,Attack,Centre-Forward,29,2500000,VfL Bochum,bundesliga
449,40076,282410,714,José Carlos,Lazo,José Carlos Lazo,Attack,Left Winger,26,2500000,RCD Espanyol Barcelona,laliga
450,67368,488656,290,Siriki,Dembélé,Siriki Dembélé,Attack,Left Winger,26,2500000,AJ Auxerre,ligue-1
451,377250,491648,380,Diego,Valencia,Diego Valencia,Attack,Centre-Forward,22,2500000,US Salernitana 1919,serie-a
452,341685,88683,749,Mattia,Destro,Mattia Destro,Attack,Centre-Forward,31,2500000,FC Empoli,serie-a
453,109366,289802,415,Rafael,Ratão,Rafael Ratão,Attack,Left Winger,27,2500000,FC Toulouse,ligue-1
454,41751,344892,290,Gauthier,Hein,Gauthier Hein,Attack,Right Winger,26,2500000,AJ Auxerre,ligue-1
455,40103,283528,1038,Ignacio,Pussetto,Ignacio Pussetto,Attack,Right Winger,27,2500000,UC Sampdoria,serie-a
456,295675,131951,276,Kevin,Lasagna,Kevin Lasagna,Attack,Centre-Forward,30,2500000,Hellas Verona,serie-a
457,372963,256429,2687,Sergi,Guardiola,Sergi Guardiola,Attack,Centre-Forward,31,2500000,Cádiz CF,laliga
458,325926,282694,940,Augusto,Solari,Augusto Solari,Attack,Right Winger,30,2500000,Celta de Vigo,laliga
459,115184,392163,60,Noah,Weißhaupt,Noah Weißhaupt,Attack,Left Winger,21,2500000,SC Freiburg,bundesliga
460,45010,665390,405,Jaden,Philogene,Jaden Philogene,Attack,Left Winger,20,2500000,Aston Villa,premier-league
461,364397,61087,15,Karim,Bellarabi,Karim Bellarabi,Attack,Right Winger,32,2500000,Bayer 04 Leverkusen,bundesliga
462,233797,465606,1148,Halil,Dervisoglu,Halil Dervisoglu,Attack,Centre-Forward,23,2500000,Brentford FC,premier-league
463,225756,149579,3524,Elbasan,Rashani,Elbasan Rashani,Attack,Left Winger,29,2500000,Clermont Foot 63,ligue-1
464,256669,337066,12321,Toni,Villa,Toni Villa,Attack,Left Winger,27,2500000,Girona FC,laliga
465,361499,34601,621,Raúl,García,Raúl García,Attack,Centre-Forward,36,2500000,Athletic Bilbao,laliga
466,184271,375816,1038,Manuel,De Luca,Manuel De Luca,Attack,Centre-Forward,24,2500000,UC Sampdoria,serie-a
467,231836,342226,167,Irvin,Cardona,Irvin Cardona,Attack,Centre-Forward,25,2500000,FC Augsburg,bundesliga
468,161610,594505,3522,Raimonds,Krollis,Raimonds Krollis,Attack,Centre-Forward,21,2500000,Spezia Calcio,serie-a
469,185810,508371,6574,Emil Konradsen,Ceide,Emil Konradsen Ceide,Attack,Left Winger,21,2500000,US Sassuolo,serie-a
470,358218,782476,1158,Yoann,Cathline,Yoann Cathline,Attack,Left Winger,20,2500000,FC Lorient,ligue-1
471,91899,496767,79,Juan José,Perea,Juan José Perea,Attack,Centre-Forward,22,2400000,VfB Stuttgart,bundesliga
472,296462,152963,44,Florian,Niederlechner,Florian Niederlechner,Attack,Centre-Forward,32,2200000,Hertha BSC,bundesliga
473,24072,45403,703,André,Ayew,André Ayew,Attack,Left Winger,33,2200000,Nottingham Forest,premier-league
474,121619,39152,367,Radamel,Falcao,Radamel Falcao,Attack,Centre-Forward,36,2000000,Rayo Vallecano,laliga
475,183368,339820,237,Amath,Ndiaye,Amath Ndiaye,Attack,Left Winger,26,2000000,RCD Mallorca,laliga
476,316128,60540,969,Valère,Germain,Valère Germain,Attack,Centre-Forward,32,2000000,Montpellier HSC,ligue-1
477,88909,324344,3,Dimitrios,Limnios,Dimitrios Limnios,Attack,Right Winger,24,2000000,1.FC Köln,bundesliga
478,92230,553285,3,Tim,Lemperle,Tim Lemperle,Attack,Centre-Forward,20,2000000,1.FC Köln,bundesliga
479,208421,422460,714,Dani,Gómez,Dani Gómez,Attack,Centre-Forward,24,2000000,RCD Espanyol Barcelona,laliga
480,186406,585700,150,Juan,Cruz,Juan Cruz,Attack,Right Winger,22,2000000,Real Betis Balompié,laliga
481,214751,42783,167,André,Hahn,André Hahn,Attack,Right Winger,32,2000000,FC Augsburg,bundesliga
482,189571,32711,18,Patrick,Herrmann,Patrick Herrmann,Attack,Right Winger,31,2000000,Borussia Mönchengladbach,bundesliga
483,59658,163222,6574,Grégoire,Defrel,Grégoire Defrel,Attack,Centre-Forward,31,2000000,US Sassuolo,serie-a
484,301678,290593,1420,Sada,Thioub,Sada Thioub,Attack,Right Winger,27,2000000,Angers SCO,ligue-1
485,364087,59323,12321,Cristhian,Stuani,Cristhian Stuani,Attack,Centre-Forward,36,2000000,Girona FC,laliga
486,140626,598765,2687,Brian,Ocampo,Brian Ocampo,Attack,Left Winger,23,2000000,Cádiz CF,laliga
487,234834,618425,79,Tanguy,Coulibaly,Tanguy Coulibaly,Attack,Right Winger,21,2000000,VfB Stuttgart,bundesliga
488,166460,3455,5,Zlatan,Ibrahimović,Zlatan Ibrahimović,Attack,Centre-Forward,41,2000000,AC Milan,serie-a
489,18965,506470,703,Josh,Bowler,Josh Bowler,Attack,Right Winger,23,2000000,Nottingham Forest,premier-league
490,362731,46104,44,Stevan,Jovetic,Stevan Jovetic,Attack,Centre-Forward,33,2000000,Hertha BSC,bundesliga
491,165005,591796,1147,Moussa,Djitté,Moussa Djitté,Attack,Centre-Forward,23,2000000,AC Ajaccio,ligue-1
492,13838,227961,3709,Jaime,Mata,Jaime Mata,Attack,Centre-Forward,34,2000000,Getafe CF,laliga
493,160324,436585,39,Delano,Burgzorg,Delano Burgzorg,Attack,Left Winger,24,2000000,1.FSV Mainz 05,bundesliga
494,10611,145769,366,Sergio,León,Sergio León,Attack,Centre-Forward,33,2000000,Real Valladolid CF,laliga
495,160419,448177,44,Jessic,Ngankam,Jessic Ngankam,Attack,Centre-Forward,22,2000000,Hertha BSC,bundesliga
496,278980,249873,1148,Tariqe,Fosu,Tariqe Fosu,Attack,Left Winger,27,2000000,Brentford FC,premier-league
497,284853,708265,1041,Bradley,Barcola,Bradley Barcola,Attack,Right Winger,20,2000000,Olympique Lyon,ligue-1
498,292882,85383,2687,Rubén,Sobrino,Rubén Sobrino,Attack,Centre-Forward,30,2000000,Cádiz CF,laliga
499,39301,260316,3524,Komnen,Andric,Komnen Andric,Attack,Centre-Forward,27,2000000,Clermont Foot 63,ligue-1
500,231683,340205,621,Gorka,Guruzeta,Gorka Guruzeta,Attack,Centre-Forward,26,2000000,Athletic Bilbao,laliga
501,326906,329723,79,Gil,Dias,Gil Dias,Attack,Right Winger,26,2000000,VfB Stuttgart,bundesliga
502,139688,459151,749,Nicolò,Cambiaghi,Nicolò Cambiaghi,Attack,Left Winger,22,2000000,FC Empoli,serie-a
503,354294,608469,276,Adolfo,Gaich,Adolfo Gaich,Attack,Centre-Forward,23,1800000,Hellas Verona,serie-a
504,318657,93936,331,Kike,García,Kike García,Attack,Centre-Forward,33,1800000,CA Osasuna,laliga
505,254636,255838,2919,Patrick,Ciurria,Patrick Ciurria,Attack,Right Winger,27,1800000,AC Monza,serie-a
506,247402,175014,1147,Youcef,Belaïli,Youcef Belaïli,Attack,Left Winger,30,1800000,AC Ajaccio,ligue-1
507,93174,980576,1420,Amine,Salama,Amine Salama,Attack,Centre-Forward,22,1800000,Angers SCO,ligue-1
508,189610,33713,180,Theo,Walcott,Theo Walcott,Attack,Right Winger,33,1800000,Southampton FC,premier-league
509,153454,178459,3,Davie,Selke,Davie Selke,Attack,Centre-Forward,27,1800000,1.FC Köln,bundesliga
510,297228,170966,3524,Jérémie,Bela,Jérémie Bela,Attack,Left Winger,29,1800000,Clermont Foot 63,ligue-1
511,107905,246204,367,Salvi,Sánchez,Salvi Sánchez,Attack,Right Winger,31,1800000,Rayo Vallecano,laliga
512,293147,88490,714,Aleix,Vidal,Aleix Vidal,Attack,Right Winger,33,1800000,RCD Espanyol Barcelona,laliga
513,161504,568702,1095,Papa Ndiaga,Yade,Papa Ndiaga Yade,Attack,Left Winger,22,1800000,ESTAC Troyes,ligue-1
514,110892,627163,1147,Mounaïm,El Idrissy,Mounaïm El Idrissy,Attack,Centre-Forward,23,1800000,AC Ajaccio,ligue-1
515,184203,371142,1421,Myziane,Maolida,Myziane Maolida,Attack,Left Winger,23,1750000,Stade Reims,ligue-1
516,379406,60957,33,Sebastian,Polter,Sebastian Polter,Attack,Centre-Forward,31,1700000,FC Schalke 04,bundesliga
517,131654,215649,2919,Mirko,Maric,Mirko Maric,Attack,Centre-Forward,27,1700000,AC Monza,serie-a
518,231455,331496,12321,Valery,Fernández,Valery Fernández,Attack,Right Winger,23,1500000,Girona FC,laliga
519,182994,321647,3524,Grejohn,Kyei,Grejohn Kyei,Attack,Centre-Forward,27,1500000,Clermont Foot 63,ligue-1
520,193051,27389,667,Kévin,Gameiro,Kévin Gameiro,Attack,Centre-Forward,35,1500000,RC Strasbourg Alsace,ligue-1
521,163854,138803,3302,Francisco,Portillo,Francisco Portillo,Attack,Right Winger,32,1500000,UD Almería,laliga
522,157934,308133,415,Ado,Onaiwu,Ado Onaiwu,Attack,Centre-Forward,27,1500000,FC Toulouse,ligue-1
523,351243,353365,995,Marcus,Coco,Marcus Coco,Attack,Right Winger,26,1500000,FC Nantes,ligue-1
524,275614,239949,989,Jamal,Lowe,Jamal Lowe,Attack,Right Winger,28,1500000,AFC Bournemouth,premier-league
525,23712,42936,60,Nils,Petersen,Nils Petersen,Attack,Centre-Forward,34,1500000,SC Freiburg,bundesliga
526,284576,623040,276,Yayah,Kallon,Yayah Kallon,Attack,Right Winger,21,1500000,Hellas Verona,serie-a
527,28542,38607,1005,Federico,Di Francesco,Federico Di Francesco,Attack,Left Winger,28,1500000,US Lecce,serie-a
528,358207,750886,1095,Alexis,Tibidi,Alexis Tibidi,Attack,Left Winger,19,1500000,ESTAC Troyes,ligue-1
529,88724,315283,1421,Kaj,Sierhuis,Kaj Sierhuis,Attack,Centre-Forward,24,1500000,Stade Reims,ligue-1
530,341321,82048,1025,Nicola,Sansone,Nicola Sansone,Attack,Left Winger,31,1500000,Bologna FC 1909,serie-a
531,210120,652996,415,Saïd,Hamulic,Saïd Hamulic,Attack,Centre-Forward,22,1500000,FC Toulouse,ligue-1
532,306933,393239,1421,Mitchell,van Bergen,Mitchell van Bergen,Attack,Left Winger,23,1500000,Stade Reims,ligue-1
533,192490,586659,18,Yvandro,Borges Sanches,Yvandro Borges Sanches,Attack,Left Winger,18,1500000,Borussia Mönchengladbach,bundesliga
534,76304,84765,749,Francesco,Caputo,Francesco Caputo,Attack,Centre-Forward,35,1500000,FC Empoli,serie-a
535,91204,427161,667,Lebo,Mothiba,Lebo Mothiba,Attack,Centre-Forward,26,1500000,RC Strasbourg Alsace,ligue-1
536,190631,119557,33,Kenan,Karaman,Kenan Karaman,Attack,Centre-Forward,28,1400000,FC Schalke 04,bundesliga
537,100862,76274,2919,Christian,Gytkjaer,Christian Gytkjaer,Attack,Centre-Forward,32,1300000,AC Monza,serie-a
538,136228,401935,1025,Orji,Okwonkwo,Orji Okwonkwo,Attack,Right Winger,24,1300000,Bologna FC 1909,serie-a
539,281831,358032,276,Cyril,Ngonge,Cyril Ngonge,Attack,Right Winger,22,1300000,Hellas Verona,serie-a
540,10737,149237,931,Anthony,Knockaert,Anthony Knockaert,Attack,Right Winger,31,1200000,Fulham FC,premier-league
541,279782,281755,2687,Iván,Alejo,Iván Alejo,Attack,Right Winger,27,1200000,Cádiz CF,laliga
542,18973,511550,29,Ellis,Simms,Ellis Simms,Attack,Centre-Forward,21,1200000,Everton FC,premier-league
543,88113,289272,681,Martín,Merquelanz,Martín Merquelanz,Attack,Left Winger,27,1200000,Real Sociedad,laliga
544,273248,177452,237,Abdón,Prats,Abdón Prats,Attack,Centre-Forward,30,1200000,RCD Mallorca,laliga
545,36666,186988,89,Sven,Michel,Sven Michel,Attack,Centre-Forward,32,1200000,1.FC Union Berlin,bundesliga
546,110969,845568,3302,Marko,Milovanovic,Marko Milovanovic,Attack,Centre-Forward,19,1200000,UD Almería,laliga
547,140483,569368,44,Kelian,Nsona,Kelian Nsona,Attack,Right Winger,20,1200000,Hertha BSC,bundesliga
548,284317,569140,290,Lassine,Sinayoko,Lassine Sinayoko,Attack,Right Winger,23,1200000,AJ Auxerre,ligue-1
549,311437,18644,2687,Álvaro,Negredo,Álvaro Negredo,Attack,Centre-Forward,37,1200000,Cádiz CF,laliga
550,31878,79967,80,Simon,Zoller,Simon Zoller,Attack,Centre-Forward,31,1100000,VfL Bochum,bundesliga
551,333215,634427,940,Miguel,Rodríguez,Miguel Rodríguez,Attack,Centre-Forward,19,1000000,Celta de Vigo,laliga
552,377571,538810,2687,Chris,Ramos,Chris Ramos,Attack,Centre-Forward,25,1000000,Cádiz CF,laliga
553,358277,819636,82,Dzenan,Pejcinovic,Dzenan Pejcinovic,Attack,Centre-Forward,17,1000000,VfL Wolfsburg,bundesliga
554,124659,67556,276,Milan,Djuric,Milan Djuric,Attack,Centre-Forward,32,1000000,Hellas Verona,serie-a
555,161327,532495,39,Marlon,Mustapha,Marlon Mustapha,Attack,Centre-Forward,21,1000000,1.FSV Mainz 05,bundesliga
556,157330,283871,3,Florian,Dietz,Florian Dietz,Attack,Centre-Forward,24,1000000,1.FC Köln,bundesliga
557,146308,51510,237,Ángel,Rodríguez,Ángel Rodríguez,Attack,Centre-Forward,35,1000000,RCD Mallorca,laliga
558,115226,392763,399,Ian,Poveda,Ian Poveda,Attack,Right Winger,22,1000000,Leeds United,premier-league
559,256091,306166,290,Nuno,Da Costa,Nuno Da Costa,Attack,Centre-Forward,31,1000000,AJ Auxerre,ligue-1
560,92802,648046,1237,Evan,Ferguson,Evan Ferguson,Attack,Centre-Forward,18,1000000,Brighton & Hove Albion,premier-league
561,189686,36284,33,Simon,Terodde,Simon Terodde,Attack,Centre-Forward,34,1000000,FC Schalke 04,bundesliga
562,225592,147573,3,Sebastian,Andersson,Sebastian Andersson,Attack,Centre-Forward,31,1000000,1.FC Köln,bundesliga
563,191807,287920,33,Tim,Skarke,Tim Skarke,Attack,Right Winger,26,1000000,FC Schalke 04,bundesliga
564,165998,769063,398,Luka,Romero,Luka Romero,Attack,Right Winger,18,1000000,SS Lazio,serie-a
565,295040,126552,1420,Loïs,Diony,Loïs Diony,Attack,Centre-Forward,30,1000000,Angers SCO,ligue-1
566,283997,531277,367,Andrés,Martín,Andrés Martín,Attack,Centre-Forward,23,1000000,Rayo Vallecano,laliga
567,67208,470391,276,Jayden,Braaf,Jayden Braaf,Attack,Centre-Forward,20,1000000,Hellas Verona,serie-a
568,63926,289182,80,Christopher,Antwi-Adjei,Christopher Antwi-Adjei,Attack,Left Winger,28,1000000,VfL Bochum,bundesliga
569,26582,157036,3302,Dyego,Sousa,Dyego Sousa,Attack,Centre-Forward,33,1000000,UD Almería,laliga
